elapsed_s,current_a,recorded_duration_s
5.798029,+0.219780,5.798029
5.800791,+0.213919,5.800791
5.803678,+0.225641,5.803678
5.806105,+0.225641,5.806105
5.809131,+0.213919,5.809131
5.812089,+0.219780,5.812089
5.815199,+0.213919,5.815199
5.818105,+0.213919,5.818105
5.820612,+0.225641,5.820612
5.823592,+0.213919,5.823592
5.826647,+0.208059,5.826647
5.829208,+0.202198,5.829208
5.832170,+0.208059,5.832170
5.835234,+0.208059,5.835234
5.838120,+0.208059,5.838120
5.840710,+0.208059,5.840710
5.843630,+0.213919,5.843630
5.846622,+0.208059,5.846622
5.849134,+0.219780,5.849134
5.852187,+0.219780,5.852187
5.855220,+0.219780,5.855220
5.858139,+0.219780,5.858139
5.860645,+0.213919,5.860645
5.863698,+0.208059,5.863698
5.866893,+0.219780,5.866893
5.869264,+0.225641,5.869264
5.872198,+0.219780,5.872198
5.875185,+0.225641,5.875185
5.878171,+0.219780,5.878171
5.887722,+0.219780,5.887722
5.890781,+0.231502,5.890781
5.893822,+0.225641,5.893822
5.897127,+0.225641,5.897127
5.900278,+0.237363,5.900278
5.903184,+0.237363,5.903184
5.906208,+0.225641,5.906208
5.909318,+0.225641,5.909318
5.912339,+0.231502,5.912339
5.915225,+0.243223,5.915225
5.918202,+0.237363,5.918202
5.921311,+0.243223,5.921311
5.924317,+0.249084,5.924317
5.927293,+0.243223,5.927293
5.930541,+0.249084,5.930541
5.933630,+0.249084,5.933630
5.936587,+0.249084,5.936587
5.939136,+0.254945,5.939136
5.942132,+0.243223,5.942132
5.945125,+0.243223,5.945125
5.948218,+0.260806,5.948218
5.951101,+0.254945,5.951101
5.954063,+0.243223,5.954063
5.957084,+0.237363,5.957084
5.959684,+0.237363,5.959684
5.962731,+0.249084,5.962731
5.965671,+0.249084,5.965671
5.968652,+0.249084,5.968652
5.971281,+0.249084,5.971281
5.974556,+0.237363,5.974556
5.977325,+0.243223,5.977325
5.979955,+0.254945,5.979955
5.989139,+0.243223,5.989139
5.992157,+0.231502,5.992157
5.994735,+0.249084,5.994735
5.997497,+0.243223,5.997497
6.000640,+0.243223,6.000640
6.003525,+0.295971,6.003525
6.006755,+0.395604,6.006755
6.009726,+0.583150,6.009726
6.012742,+0.805861,6.012742
6.015827,+1.034432,6.015827
6.018813,+1.245421,6.018813
6.021274,+1.438828,6.021274
6.024283,+1.556044,6.024283
6.027365,+1.696703,6.027365
6.030308,+1.843223,6.030308
6.033235,+1.978022,6.033235
6.036321,+1.661538,6.036321
6.039325,+1.169231,6.039325
6.042356,+0.841026,6.042356
6.045283,+0.612454,6.045283
6.048241,+0.413187,6.048241
6.050731,+0.237363,6.050731
6.054032,+0.084982,6.054032
6.056839,-0.020513,6.056839
6.059328,-0.079121,6.059328
6.062316,-0.102564,6.062316
6.065281,-0.108425,6.065281
6.068435,-0.102564,6.068435
6.070824,-0.108425,6.070824
6.073817,-0.108425,6.073817
6.076830,-0.114286,6.076830
6.079323,-0.131868,6.079323
6.082386,-0.137729,6.082386
6.090782,-0.137729,6.090782
6.093993,-0.102564,6.093993
6.096861,-0.079121,6.096861
6.099785,-0.073260,6.099785
6.103282,-0.073260,6.103282
6.106418,-0.073260,6.106418
6.109496,-0.073260,6.109496
6.112360,-0.061538,6.112360
6.115808,-0.055678,6.115808
6.118355,-0.061538,6.118355
6.120962,-0.061538,6.120962
6.123924,-0.067399,6.123924
6.126871,-0.073260,6.126871
6.129404,-0.067399,6.129404
6.132393,-0.067399,6.132393
6.135691,-0.067399,6.135691
6.138423,-0.067399,6.138423
6.141013,-0.067399,6.141013
6.143948,-0.067399,6.143948
6.147092,-0.067399,6.147092
6.149506,-0.067399,6.149506
6.152392,-0.067399,6.152392
6.155521,-0.067399,6.155521
6.158449,-0.061538,6.158449
6.161047,-0.067399,6.161047
6.164058,-0.067399,6.164058
6.166975,-0.067399,6.166975
6.169528,-0.067399,6.169528
6.172659,-0.067399,6.172659
6.175931,-0.067399,6.175931
6.178619,-0.067399,6.178619
6.180996,-0.067399,6.180996
6.183983,-0.067399,6.183983
6.192977,-0.061538,6.192977
6.196032,-0.067399,6.196032
6.199015,-0.067399,6.199015
6.202108,-0.067399,6.202108
6.205140,-0.067399,6.205140
6.207711,-0.067399,6.207711
6.210294,-0.061538,6.210294
6.213681,-0.061538,6.213681
6.216241,-0.061538,6.216241
6.219260,-0.061538,6.219260
6.222219,-0.067399,6.222219
6.225435,-0.061538,6.225435
6.228513,-0.061538,6.228513
6.231323,-0.061538,6.231323
6.234214,-0.061538,6.234214
6.237306,-0.067399,6.237306
6.240571,-0.061538,6.240571
6.243322,-0.061538,6.243322
6.246206,-0.061538,6.246206
6.249284,-0.061538,6.249284
6.252320,-0.067399,6.252320
6.255556,-0.061538,6.255556
6.258262,-0.061538,6.258262
6.261272,-0.067399,6.261272
6.264215,-0.061538,6.264215
6.267367,-0.061538,6.267367
6.270495,-0.067399,6.270495
6.273288,-0.067399,6.273288
6.276214,-0.067399,6.276214
6.279323,-0.061538,6.279323
6.282317,-0.067399,6.282317
6.285334,-0.067399,6.285334
6.293984,-0.061538,6.293984
6.296978,-0.067399,6.296978
6.300007,-0.061538,6.300007
6.303019,-0.067399,6.303019
6.305947,-0.061538,6.305947
6.309084,-0.061538,6.309084
6.311973,-0.061538,6.311973
6.314958,-0.067399,6.314958
6.317979,-0.061538,6.317979
6.321404,-0.061538,6.321404
6.324021,-0.061538,6.324021
6.327003,-0.067399,6.327003
6.329483,-0.067399,6.329483
6.332576,-0.067399,6.332576
6.335557,-0.067399,6.335557
6.338482,-0.067399,6.338482
6.341509,-0.067399,6.341509
6.344472,-0.067399,6.344472
6.347620,-0.061538,6.347620
6.350254,-0.061538,6.350254
6.353233,-0.061538,6.353233
6.356217,-0.067399,6.356217
6.359260,-0.067399,6.359260
6.362380,-0.067399,6.362380
6.365238,-0.067399,6.365238
6.368208,-0.067399,6.368208
6.370715,-0.067399,6.370715
6.373756,-0.067399,6.373756
6.376735,-0.061538,6.376735
6.379326,-0.061538,6.379326
6.381711,-0.061538,6.381711
6.384745,-0.067399,6.384745
6.387931,-0.067399,6.387931
6.396335,-0.061538,6.396335
6.399323,-0.061538,6.399323
6.402430,-0.061538,6.402430
6.405305,-0.061538,6.405305
6.407811,-0.067399,6.407811
6.410321,-0.067399,6.410321
6.413372,-0.061538,6.413372
6.416351,-0.061538,6.416351
6.419356,-0.061538,6.419356
6.422364,-0.061538,6.422364
6.425358,-0.067399,6.425358
6.428888,-0.061538,6.428888
6.431831,-0.061538,6.431831
6.434325,-0.061538,6.434325
6.437349,-0.061538,6.437349
6.440393,-0.061538,6.440393
6.443451,-0.067399,6.443451
6.446307,-0.061538,6.446307
6.449333,-0.067399,6.449333
6.452353,-0.061538,6.452353
6.455404,-0.061538,6.455404
6.458353,-0.067399,6.458353
6.460841,-0.067399,6.460841
6.463816,-0.061538,6.463816
6.466931,-0.061538,6.466931
6.469376,-0.061538,6.469376
6.472363,-0.067399,6.472363
6.475469,-0.067399,6.475469
6.478358,-0.061538,6.478358
6.480895,-0.067399,6.480895
6.483873,-0.061538,6.483873
6.486874,-0.067399,6.486874
6.489389,-0.061538,6.489389
6.498380,-0.061538,6.498380
6.500902,-0.067399,6.500902
6.503886,-0.067399,6.503886
6.507039,-0.067399,6.507039
6.509468,-0.067399,6.509468
6.512448,-0.067399,6.512448
6.515407,-0.061538,6.515407
6.518409,-0.067399,6.518409
6.521137,-0.067399,6.521137
6.524068,-0.061538,6.524068
6.527007,-0.067399,6.527007
6.529523,-0.067399,6.529523
6.532506,-0.061538,6.532506
6.535597,-0.061538,6.535597
6.538804,-0.061538,6.538804
6.542664,-0.061538,6.542664
6.545262,-0.067399,6.545262
6.548386,-0.067399,6.548386
6.551271,-0.067399,6.551271
6.554349,-0.067399,6.554349
6.557252,-0.067399,6.557252
6.559836,-0.061538,6.559836
6.562842,-0.067399,6.562842
6.565820,-0.067399,6.565820
6.568821,-0.067399,6.568821
6.571391,-0.067399,6.571391
6.574462,-0.067399,6.574462
6.577402,-0.067399,6.577402
6.580067,-0.067399,6.580067
6.583072,-0.067399,6.583072
6.586127,-0.067399,6.586127
6.588933,-0.067399,6.588933
6.591329,-0.067399,6.591329
6.599810,-0.067399,6.599810
6.602926,-0.061538,6.602926
6.605851,-0.061538,6.605851
6.608833,-0.067399,6.608833
6.611419,-0.067399,6.611419
6.614526,-0.061538,6.614526
6.617450,-0.067399,6.617450
6.619844,-0.067399,6.619844
6.622827,-0.067399,6.622827
6.625818,-0.067399,6.625818
6.628932,-0.067399,6.628932
6.631507,-0.067399,6.631507
6.634492,-0.067399,6.634492
6.637479,-0.061538,6.637479
6.640137,-0.061538,6.640137
6.643101,-0.061538,6.643101
6.646070,-0.067399,6.646070
6.649086,-0.061538,6.649086
6.652405,-0.061538,6.652405
6.655419,-0.067399,6.655419
6.658269,-0.061538,6.658269
6.660896,-0.067399,6.660896
6.663912,-0.067399,6.663912
6.666946,-0.067399,6.666946
6.669614,-0.061538,6.669614
6.672543,-0.061538,6.672543
6.675555,-0.061538,6.675555
6.678665,-0.067399,6.678665
6.681048,-0.061538,6.681048
6.683948,-0.061538,6.683948
6.686949,-0.061538,6.686949
6.689454,-0.061538,6.689454
6.692430,-0.067399,6.692430
6.701430,-0.067399,6.701430
6.704420,-0.067399,6.704420
6.707676,-0.067399,6.707676
6.710274,-0.061538,6.710274
6.713242,-0.061538,6.713242
6.716204,-0.061538,6.716204
6.719297,-0.061538,6.719297
6.722307,-0.061538,6.722307
6.725356,-0.067399,6.725356
6.728256,-0.067399,6.728256
6.731262,-0.067399,6.731262
6.734402,-0.067399,6.734402
6.737319,-0.067399,6.737319
6.740302,-0.061538,6.740302
6.743306,-0.061538,6.743306
6.746277,-0.061538,6.746277
6.749493,-0.061538,6.749493
6.752351,-0.061538,6.752351
6.755295,-0.061538,6.755295
6.758359,-0.061538,6.758359
6.761428,-0.067399,6.761428
6.764407,-0.067399,6.764407
6.767357,-0.061538,6.767357
6.770360,-0.061538,6.770360
6.773411,-0.061538,6.773411
6.776437,-0.067399,6.776437
6.779418,-0.067399,6.779418
6.782437,-0.061538,6.782437
6.785392,-0.067399,6.785392
6.788707,-0.067399,6.788707
6.791309,-0.067399,6.791309
6.794286,-0.067399,6.794286
6.802962,-0.061538,6.802962
6.806009,-0.067399,6.806009
6.809363,-0.067399,6.809363
6.812411,-0.067399,6.812411
6.815471,-0.067399,6.815471
6.818370,-0.067399,6.818370
6.821429,-0.067399,6.821429
6.824350,-0.067399,6.824350
6.827454,-0.061538,6.827454
6.829874,-0.067399,6.829874
6.832859,-0.061538,6.832859
6.835762,-0.067399,6.835762
6.838848,-0.067399,6.838848
6.841402,-0.067399,6.841402
6.844316,-0.061538,6.844316
6.847314,-0.067399,6.847314
6.850099,-0.061538,6.850099
6.853040,-0.067399,6.853040
6.856065,-0.061538,6.856065
6.858736,-0.067399,6.858736
6.861311,-0.067399,6.861311
6.864272,-0.067399,6.864272
6.867443,-0.061538,6.867443
6.870551,-0.061538,6.870551
6.873159,-0.061538,6.873159
6.876239,-0.067399,6.876239
6.879168,-0.067399,6.879168
6.882257,-0.067399,6.882257
6.885171,-0.067399,6.885171
6.888152,-0.067399,6.888152
6.891169,-0.061538,6.891169
6.894353,-0.061538,6.894353
6.902710,-0.061538,6.902710
6.905702,-0.067399,6.905702
6.908878,-0.067399,6.908878
6.911765,-0.061538,6.911765
6.914754,-0.067399,6.914754
6.917768,-0.067399,6.917768
6.920337,-0.061538,6.920337
6.923367,-0.067399,6.923367
6.926315,-0.067399,6.926315
6.929348,-0.067399,6.929348
6.932354,-0.067399,6.932354
6.935396,-0.067399,6.935396
6.938316,-0.067399,6.938316
6.941330,-0.061538,6.941330
6.944380,-0.061538,6.944380
6.947422,-0.061538,6.947422
6.950238,-0.067399,6.950238
6.953268,-0.067399,6.953268
6.956262,-0.067399,6.956262
6.959254,-0.061538,6.959254
6.962356,-0.061538,6.962356
6.965282,-0.061538,6.965282
6.968259,-0.061538,6.968259
6.971309,-0.061538,6.971309
6.974407,-0.061538,6.974407
6.977384,-0.061538,6.977384
6.980248,-0.061538,6.980248
6.983319,-0.061538,6.983319
6.986287,-0.061538,6.986287
6.989071,-0.061538,6.989071
6.992062,-0.067399,6.992062
6.994604,-0.067399,6.994604
7.003254,-0.067399,7.003254
7.006369,-0.067399,7.006369
7.008934,-0.067399,7.008934
7.011462,-0.067399,7.011462
7.014563,-0.061538,7.014563
7.017518,-0.067399,7.017518
7.020274,-0.067399,7.020274
7.023358,-0.067399,7.023358
7.026316,-0.061538,7.026316
7.029352,-0.061538,7.029352
7.032221,-0.061538,7.032221
7.035175,-0.061538,7.035175
7.038294,-0.067399,7.038294
7.041253,-0.067399,7.041253
7.044139,-0.067399,7.044139
7.047252,-0.067399,7.047252
7.049891,-0.067399,7.049891
7.052842,-0.067399,7.052842
7.055940,-0.067399,7.055940
7.058956,-0.067399,7.058956
7.061373,-0.067399,7.061373
7.064381,-0.067399,7.064381
7.067492,-0.067399,7.067492
7.070392,-0.067399,7.070392
7.073267,-0.067399,7.073267
7.076262,-0.067399,7.076262
7.079331,-0.061538,7.079331
7.082390,-0.061538,7.082390
7.085403,-0.061538,7.085403
7.090384,-0.061538,7.090384
7.093512,-0.067399,7.093512
7.096426,-0.067399,7.096426
7.105431,-0.067399,7.105431
7.108605,-0.067399,7.108605
7.111528,-0.061538,7.111528
7.114717,-0.061538,7.114717
7.117399,-0.067399,7.117399
7.120553,-0.061538,7.120553
7.123357,-0.061538,7.123357
7.125911,-0.067399,7.125911
7.128887,-0.061538,7.128887
7.131390,-0.067399,7.131390
7.134557,-0.067399,7.134557
7.137415,-0.067399,7.137415
7.140422,-0.061538,7.140422
7.143542,-0.061538,7.143542
7.146532,-0.067399,7.146532
7.149661,-0.067399,7.149661
7.152363,-0.067399,7.152363
7.155355,-0.067399,7.155355
7.158339,-0.067399,7.158339
7.161061,-0.067399,7.161061
7.163868,-0.061538,7.163868
7.166873,-0.067399,7.166873
7.169335,-0.067399,7.169335
7.172411,-0.067399,7.172411
7.175531,-0.061538,7.175531
7.178438,-0.067399,7.178438
7.180934,-0.067399,7.180934
7.183948,-0.067399,7.183948
7.187154,-0.067399,7.187154
7.189658,-0.067399,7.189658
7.193092,-0.067399,7.193092
7.195552,-0.067399,7.195552
7.199323,-0.073260,7.199323
7.208599,-0.067399,7.208599
7.211015,-0.061538,7.211015
7.214191,-0.061538,7.214191
7.217013,-0.061538,7.217013
7.219504,-0.067399,7.219504
7.222491,-0.067399,7.222491
7.225712,-0.067399,7.225712
7.228734,-0.061538,7.228734
7.231572,-0.067399,7.231572
7.234643,-0.067399,7.234643
7.237535,-0.061538,7.237535
7.240754,-0.061538,7.240754
7.243545,-0.067399,7.243545
7.246496,-0.061538,7.246496
7.249465,-0.067399,7.249465
7.252467,-0.067399,7.252467
7.255523,-0.061538,7.255523
7.258459,-0.067399,7.258459
7.260951,-0.061538,7.260951
7.263982,-0.061538,7.263982
7.267099,-0.061538,7.267099
7.269622,-0.061538,7.269622
7.272520,-0.061538,7.272520
7.275608,-0.061538,7.275608
7.278596,-0.067399,7.278596
7.281176,-0.067399,7.281176
7.284262,-0.067399,7.284262
7.287148,-0.067399,7.287148
7.289616,-0.067399,7.289616
7.292656,-0.067399,7.292656
7.295613,-0.067399,7.295613
7.298607,-0.067399,7.298607
7.301081,-0.067399,7.301081
7.309670,-0.061538,7.309670
7.312625,-0.067399,7.312625
7.315940,-0.067399,7.315940
7.321733,-0.067399,7.321733
7.324726,-0.061538,7.324726
7.327658,-0.067399,7.327658
7.330569,-0.061538,7.330569
7.333701,-0.061538,7.333701
7.336598,-0.067399,7.336598
7.339095,-0.067399,7.339095
7.342084,-0.061538,7.342084
7.345166,-0.061538,7.345166
7.348459,-0.061538,7.348459
7.351226,-0.061538,7.351226
7.354225,-0.067399,7.354225
7.357232,-0.067399,7.357232
7.360298,-0.067399,7.360298
7.363372,-0.067399,7.363372
7.366668,-0.067399,7.366668
7.369113,-0.067399,7.369113
7.372137,-0.067399,7.372137
7.375222,-0.067399,7.375222
7.378183,-0.067399,7.378183
7.381287,-0.067399,7.381287
7.384266,-0.067399,7.384266
7.387325,-0.067399,7.387325
7.390414,-0.061538,7.390414
7.393202,-0.061538,7.393202
7.396134,-0.061538,7.396134
7.399103,-0.067399,7.399103
7.402154,-0.067399,7.402154
7.411315,-0.067399,7.411315
7.414464,-0.067399,7.414464
7.417377,-0.067399,7.417377
7.420274,-0.061538,7.420274
7.423328,-0.067399,7.423328
7.426529,-0.067399,7.426529
7.431632,-0.061538,7.431632
7.434158,-0.067399,7.434158
7.437171,-0.061538,7.437171
7.440208,-0.061538,7.440208
7.443275,-0.067399,7.443275
7.446224,-0.067399,7.446224
7.449149,-0.067399,7.449149
7.452167,-0.067399,7.452167
7.455217,-0.067399,7.455217
7.458173,-0.073260,7.458173
7.460626,-0.067399,7.460626
7.463660,-0.067399,7.463660
7.466698,-0.061538,7.466698
7.469240,-0.067399,7.469240
7.472192,-0.061538,7.472192
7.475190,-0.067399,7.475190
7.478227,-0.061538,7.478227
7.480745,-0.061538,7.480745
7.483758,-0.067399,7.483758
7.486784,-0.067399,7.486784
7.489372,-0.067399,7.489372
7.492410,-0.067399,7.492410
7.495552,-0.067399,7.495552
7.498305,-0.067399,7.498305
7.500788,-0.067399,7.500788
7.503752,-0.067399,7.503752
7.511747,-0.067399,7.511747
7.514840,-0.067399,7.514840
7.517799,-0.061538,7.517799
7.520928,-0.067399,7.520928
7.523771,-0.061538,7.523771
7.526812,-0.061538,7.526812
7.529291,-0.067399,7.529291
7.532286,-0.067399,7.532286
7.535649,-0.067399,7.535649
7.539606,-0.067399,7.539606
7.542253,-0.061538,7.542253
7.545240,-0.061538,7.545240
7.548447,-0.061538,7.548447
7.550968,-0.067399,7.550968
7.553825,-0.067399,7.553825
7.556827,-0.067399,7.556827
7.559375,-0.067399,7.559375
7.562477,-0.067399,7.562477
7.565460,-0.067399,7.565460
7.568486,-0.061538,7.568486
7.570912,-0.067399,7.570912
7.574025,-0.067399,7.574025
7.577102,-0.061538,7.577102
7.580542,-0.061538,7.580542
7.583521,-0.061538,7.583521
7.586444,-0.061538,7.586444
7.589575,-0.061538,7.589575
7.592401,-0.061538,7.592401
7.595343,-0.067399,7.595343
7.598449,-0.067399,7.598449
7.601110,-0.067399,7.601110
7.603986,-0.067399,7.603986
7.612000,-0.067399,7.612000
7.615259,-0.067399,7.615259
7.618021,-0.067399,7.618021
7.621013,-0.067399,7.621013
7.623918,-0.061538,7.623918
7.627041,-0.067399,7.627041
7.629691,-0.061538,7.629691
7.632477,-0.067399,7.632477
7.635452,-0.067399,7.635452
7.638554,-0.061538,7.638554
7.641139,-0.061538,7.641139
7.644019,-0.061538,7.644019
7.647194,-0.067399,7.647194
7.650038,-0.067399,7.650038
7.652550,-0.067399,7.652550
7.655635,-0.061538,7.655635
7.658503,-0.061538,7.658503
7.661044,-0.061538,7.661044
7.663993,-0.061538,7.663993
7.667106,-0.061538,7.667106
7.669552,-0.067399,7.669552
7.672617,-0.067399,7.672617
7.675522,-0.061538,7.675522
7.678528,-0.061538,7.678528
7.681092,-0.061538,7.681092
7.684074,-0.061538,7.684074
7.687062,-0.061538,7.687062
7.689550,-0.067399,7.689550
7.692631,-0.073260,7.692631
7.695623,-0.067399,7.695623
7.698543,-0.067399,7.698543
7.701066,-0.067399,7.701066
7.704105,-0.067399,7.704105
7.712660,-0.061538,7.712660
7.715709,-0.067399,7.715709
7.718655,-0.061538,7.718655
7.721253,-0.061538,7.721253
7.724270,-0.067399,7.724270
7.727192,-0.067399,7.727192
7.730196,-0.067399,7.730196
7.733232,-0.067399,7.733232
7.736546,-0.067399,7.736546
7.739228,-0.067399,7.739228
7.742196,-0.067399,7.742196
7.745201,-0.067399,7.745201
7.748329,-0.067399,7.748329
7.750716,-0.067399,7.750716
7.753696,-0.061538,7.753696
7.757067,-0.061538,7.757067
7.761468,-0.061538,7.761468
7.764230,-0.067399,7.764230
7.767276,-0.067399,7.767276
7.770237,-0.067399,7.770237
7.773267,-0.067399,7.773267
7.776253,-0.061538,7.776253
7.779244,-0.067399,7.779244
7.782198,-0.067399,7.782198
7.785195,-0.067399,7.785195
7.788333,-0.067399,7.788333
7.790733,-0.067399,7.790733
7.793714,-0.067399,7.793714
7.796720,-0.067399,7.796720
7.799296,-0.067399,7.799296
7.802532,-0.067399,7.802532
7.805255,-0.067399,7.805255
7.813900,-0.067399,7.813900
7.816930,-0.061538,7.816930
7.819315,-0.067399,7.819315
7.822319,-0.067399,7.822319
7.825287,-0.061538,7.825287
7.828457,-0.061538,7.828457
7.830830,-0.061538,7.830830
7.834109,-0.067399,7.834109
7.836907,-0.067399,7.836907
7.839354,-0.067399,7.839354
7.842400,-0.061538,7.842400
7.845303,-0.061538,7.845303
7.848444,-0.061538,7.848444
7.850900,-0.067399,7.850900
7.854024,-0.067399,7.854024
7.856899,-0.067399,7.856899
7.859453,-0.067399,7.859453
7.862387,-0.067399,7.862387
7.866099,-0.067399,7.866099
7.871184,-0.067399,7.871184
7.874404,-0.067399,7.874404
7.877467,-0.067399,7.877467
7.880820,-0.067399,7.880820
7.883448,-0.067399,7.883448
7.886399,-0.067399,7.886399
7.889387,-0.067399,7.889387
7.892366,-0.067399,7.892366
7.895487,-0.067399,7.895487
7.898447,-0.067399,7.898447
7.900930,-0.067399,7.900930
7.903891,-0.067399,7.903891
7.907013,-0.061538,7.907013
7.914875,-0.061538,7.914875
7.917970,-0.061538,7.917970
7.920978,-0.061538,7.920978
7.924003,-0.061538,7.924003
7.927027,-0.061538,7.927027
7.929500,-0.061538,7.929500
7.932437,-0.061538,7.932437
7.935520,-0.061538,7.935520
7.938438,-0.067399,7.938438
7.940944,-0.061538,7.940944
7.943939,-0.067399,7.943939
7.947081,-0.067399,7.947081
7.949561,-0.067399,7.949561
7.952527,-0.067399,7.952527
7.955476,-0.067399,7.955476
7.958505,-0.067399,7.958505
7.961911,-0.067399,7.961911
7.964751,-0.067399,7.964751
7.967718,-0.061538,7.967718
7.970291,-0.061538,7.970291
7.973788,-0.061538,7.973788
7.978376,-0.061538,7.978376
7.980806,-0.061538,7.980806
7.983743,-0.061538,7.983743
7.986960,-0.061538,7.986960
7.989618,-0.061538,7.989618
7.992346,-0.067399,7.992346
7.995280,-0.061538,7.995280
7.998326,-0.061538,7.998326
8.000954,-0.067399,8.000954
8.003920,-0.061538,8.003920
8.006907,-0.061538,8.006907
8.009846,-0.067399,8.009846
8.018457,-0.061538,8.018457
8.020947,-0.061538,8.020947
8.023923,-0.061538,8.023923
8.027055,-0.061538,8.027055
8.029478,-0.067399,8.029478
8.032417,-0.067399,8.032417
8.035396,-0.061538,8.035396
8.038457,-0.067399,8.038457
8.040978,-0.061538,8.040978
8.043990,-0.067399,8.043990
8.046885,-0.067399,8.046885
8.049424,-0.067399,8.049424
8.052433,-0.067399,8.052433
8.055522,-0.067399,8.055522
8.058433,-0.067399,8.058433
8.060953,-0.067399,8.060953
8.063922,-0.067399,8.063922
8.067104,-0.067399,8.067104
8.069495,-0.067399,8.069495
8.072480,-0.067399,8.072480
8.075494,-0.067399,8.075494
8.078475,-0.067399,8.078475
8.081069,-0.067399,8.081069
8.084201,-0.067399,8.084201
8.088638,-0.067399,8.088638
8.091080,-0.067399,8.091080
8.094137,-0.067399,8.094137
8.097047,-0.067399,8.097047
8.099544,-0.067399,8.099544
8.102534,-0.067399,8.102534
8.105508,-0.061538,8.105508
8.108692,-0.061538,8.108692
8.111052,-0.067399,8.111052
8.119542,-0.061538,8.119542
8.122602,-0.067399,8.122602
8.125569,-0.067399,8.125569
8.128585,-0.067399,8.128585
8.131083,-0.067399,8.131083
8.134120,-0.067399,8.134120
8.137106,-0.061538,8.137106
8.139579,-0.061538,8.139579
8.142641,-0.067399,8.142641
8.145693,-0.061538,8.145693
8.148719,-0.061538,8.148719
8.151118,-0.061538,8.151118
8.154105,-0.061538,8.154105
8.157084,-0.061538,8.157084
8.159648,-0.061538,8.159648
8.162695,-0.061538,8.162695
8.165626,-0.061538,8.165626
8.168603,-0.067399,8.168603
8.171124,-0.067399,8.171124
8.174268,-0.067399,8.174268
8.177302,-0.067399,8.177302
8.179799,-0.061538,8.179799
8.182772,-0.061538,8.182772
8.185773,-0.067399,8.185773
8.188875,-0.061538,8.188875
8.191780,-0.061538,8.191780
8.196510,-0.067399,8.196510
8.199317,-0.067399,8.199317
8.202315,-0.067399,8.202315
8.205452,-0.067399,8.205452
8.208288,-0.067399,8.208288
8.210763,-0.067399,8.210763
8.213298,-0.061538,8.213298
8.222333,-0.061538,8.222333
8.225328,-0.061538,8.225328
8.228520,-0.061538,8.228520
8.231421,-0.067399,8.231421
8.234425,-0.067399,8.234425
8.237453,-0.067399,8.237453
8.240206,-0.067399,8.240206
8.243123,-0.067399,8.243123
8.246061,-0.067399,8.246061
8.249082,-0.061538,8.249082
8.252166,-0.061538,8.252166
8.255309,-0.061538,8.255309
8.258183,-0.061538,8.258183
8.260560,-0.067399,8.260560
8.263588,-0.067399,8.263588
8.266586,-0.067399,8.266586
8.269846,-0.061538,8.269846
8.272599,-0.061538,8.272599
8.275603,-0.067399,8.275603
8.278544,-0.067399,8.278544
8.281217,-0.061538,8.281217
8.284151,-0.061538,8.284151
8.287182,-0.061538,8.287182
8.289601,-0.061538,8.289601
8.292637,-0.067399,8.292637
8.295694,-0.067399,8.295694
8.298647,-0.067399,8.298647
8.301138,-0.067399,8.301138
8.304193,-0.067399,8.304193
8.307234,-0.067399,8.307234
8.309695,-0.067399,8.309695
8.312709,-0.067399,8.312709
8.315663,-0.061538,8.315663
8.324213,-0.061538,8.324213
8.327246,-0.061538,8.327246
8.330217,-0.061538,8.330217
8.333208,-0.067399,8.333208
8.336231,-0.067399,8.336231
8.339166,-0.067399,8.339166
8.342192,-0.067399,8.342192
8.345141,-0.067399,8.345141
8.348398,-0.061538,8.348398
8.350710,-0.067399,8.350710
8.353699,-0.067399,8.353699
8.356706,-0.067399,8.356706
8.359823,-0.067399,8.359823
8.362807,-0.061538,8.362807
8.365310,-0.061538,8.365310
8.368306,-0.067399,8.368306
8.371185,-0.061538,8.371185
8.374238,-0.061538,8.374238
8.377175,-0.067399,8.377175
8.379756,-0.061538,8.379756
8.382809,-0.067399,8.382809
8.385720,-0.061538,8.385720
8.388939,-0.067399,8.388939
8.391856,-0.067399,8.391856
8.394992,-0.067399,8.394992
8.397782,-0.061538,8.397782
8.400755,-0.061538,8.400755
8.403721,-0.061538,8.403721
8.406687,-0.061538,8.406687
8.410744,-0.067399,8.410744
8.416217,-0.067399,8.416217
8.425692,-0.067399,8.425692
8.429069,-0.067399,8.429069
8.431726,-0.067399,8.431726
8.434662,-0.061538,8.434662
8.437648,-0.067399,8.437648
8.440247,-0.067399,8.440247
8.443277,-0.067399,8.443277
8.446174,-0.061538,8.446174
8.449184,-0.061538,8.449184
8.452209,-0.067399,8.452209
8.455439,-0.067399,8.455439
8.458292,-0.067399,8.458292
8.461263,-0.067399,8.461263
8.464210,-0.067399,8.464210
8.467327,-0.067399,8.467327
8.469776,-0.067399,8.469776
8.472842,-0.067399,8.472842
8.475763,-0.061538,8.475763
8.478720,-0.061538,8.478720
8.481951,-0.061538,8.481951
8.484779,-0.061538,8.484779
8.487771,-0.061538,8.487771
8.490449,-0.067399,8.490449
8.493517,-0.067399,8.493517
8.496441,-0.061538,8.496441
8.499401,-0.067399,8.499401
8.502416,-0.067399,8.502416
8.505437,-0.067399,8.505437
8.508612,-0.073260,8.508612
8.511437,-0.073260,8.511437
8.514491,-0.067399,8.514491
8.517433,-0.067399,8.517433
8.527234,-0.067399,8.527234
